"Date","Price","Open","High","Low","Vol.","Change %"
"05/04/2011","30,620.0","30,529.2","30,859.3","30,432.4","","0.13%"
"05/03/2011","30,579.7","30,476.5","30,713.6","30,342.8","","-0.09%"
"05/02/2011","30,607.3","30,490.9","30,769.8","30,361.3","","0.16%"
"04/29/2011","30,558.8","30,391.2","30,754.8","30,330.8","","0.44%"
"04/28/2011","30,426.3","30,450.9","30,696.0","30,278.5","","-0.32%"
"04/27/2011","30,524.0","30,227.3","30,561.0","30,137.8","","0.85%"
"04/26/2011","30,267.1","30,468.0","30,532.8","30,027.1","","-0.74%"
"04/25/2011","30,492.5","30,358.6","30,592.8","30,292.9","","0.40%"
"04/22/2011","30,371.1","30,440.7","30,499.2","30,266.1","","-0.26%"
"04/21/2011","30,450.1","30,352.0","30,655.1","30,318.5","","0.25%"
"04/20/2011","30,372.7","29,958.1","30,437.5","29,939.2","","1.29%"
"04/19/2011","29,986.9","29,667.1","30,020.3","29,616.1","","0.84%"
"04/18/2011","29,738.4","30,073.9","30,128.5","29,527.3","","-1.37%"
"04/15/2011","30,152.1","30,215.7","30,335.3","30,015.5","","-0.37%"
"04/14/2011","30,264.9","30,179.6","30,327.5","29,959.1","","0.19%"
"04/13/2011","30,206.5","30,110.1","30,373.7","30,089.3","","0.18%"
"04/12/2011","30,153.5","30,016.5","30,247.1","29,897.9","","0.26%"
"04/11/2011","30,075.4","30,068.5","30,175.2","29,985.3","","-0.29%"
"04/08/2011","30,163.9","29,874.8","30,184.7","29,849.7","","0.88%"
"04/07/2011","29,901.5","29,932.4","29,986.2","29,747.4","","-0.16%"
"04/06/2011","29,950.8","29,611.9","29,992.5","29,595.3","","0.88%"
"04/05/2011","29,688.4","29,609.8","29,785.5","29,472.4","","0.03%"
"04/04/2011","29,678.2","29,748.7","29,898.6","29,557.8","","-0.28%"
"04/01/2011","29,760.6","29,582.8","29,796.1","29,397.4","","0.54%"
"03/31/2011","29,602.0","29,518.4","29,746.0","29,385.0","","0.26%"
"03/30/2011","29,524.4","29,442.6","29,570.4","29,275.2","","0.21%"
"03/29/2011","29,462.7","29,413.1","29,546.2","29,266.9","","0.13%"
"03/28/2011","29,424.3","29,297.9","29,495.4","29,242.7","","0.08%"
"03/25/2011","29,400.4","29,592.0","29,650.7","29,312.5","","-0.72%"
"03/24/2011","29,614.7","29,429.8","29,710.8","29,266.9","","0.66%"
"03/23/2011","29,421.9","29,572.3","29,701.8","29,406.8","","-0.64%"
"03/22/2011","29,612.0","29,675.0","29,758.2","29,520.3","","-0.30%"
"03/21/2011","29,701.0","29,567.4","29,730.2","29,426.1","","0.44%"
"03/18/2011","29,570.3","29,233.2","29,587.0","29,144.1","","1.08%"
"03/17/2011","29,255.5","29,007.9","29,318.1","28,896.6","","0.86%"
"03/16/2011","29,005.1","29,202.7","29,218.6","28,918.2","","-0.69%"
"03/15/2011","29,207.2","29,090.9","29,246.8","28,902.2","","0.20%"
"03/14/2011","29,150.2","29,136.6","29,215.4","28,905.6","","0.41%"
"03/11/2011","29,032.6","28,723.3","29,047.2","28,679.9","","0.98%"
"03/10/2011","28,751.5","29,012.8","29,105.0","28,675.4","","-0.92%"
"03/09/2011","29,019.7","29,014.9","29,099.0","28,839.9","","0.03%"
"03/08/2011","29,012.1","29,141.4","29,202.0","28,918.9","","-0.47%"
"03/07/2011","29,150.1","29,109.6","29,287.8","28,998.3","","0.05%"
"03/04/2011","29,136.7","28,998.3","29,186.6","28,969.2","","0.23%"
"03/03/2011","29,070.2","28,922.4","29,082.7","28,718.0","","0.49%"
"03/02/2011","28,927.2","28,748.4","28,981.5","28,540.1","","0.60%"
"03/01/2011","28,754.0","28,811.7","28,918.8","28,671.6","","-0.21%"
"02/28/2011","28,814.1","28,731.5","28,931.0","28,524.7","","0.32%"
"02/25/2011","28,722.4","28,821.9","28,904.1","28,656.3","","-0.40%"
"02/24/2011","28,839.0","28,701.7","28,878.7","28,614.5","","0.45%"
"02/23/2011","28,708.5","28,504.8","28,798.3","28,453.2","","0.69%"
"02/22/2011","28,511.6","28,541.8","28,613.9","28,205.2","","-0.13%"
"02/21/2011","28,549.7","28,607.7","28,655.2","28,475.0","","-0.21%"
"02/18/2011","28,609.0","28,411.4","28,646.6","28,277.8","","0.62%"
"02/17/2011","28,431.8","28,226.1","28,461.1","28,205.3","","0.52%"
"02/16/2011","28,285.6","28,189.9","28,404.1","28,001.5","","0.30%"
"02/15/2011","28,200.8","28,187.8","28,332.5","28,122.6","","-0.05%"
"02/14/2011","28,216.0","26,338.7","28,353.9","26,323.0","","6.00%"
"02/11/2011","26,619.9","26,485.0","26,759.3","26,315.2","","0.42%"
"02/10/2011","26,509.3","26,760.8","26,794.9","26,444.1","","-0.97%"
"02/09/2011","26,770.1","26,564.1","26,799.3","26,516.2","","0.73%"
"02/08/2011","26,575.2","26,469.4","26,694.1","26,451.8","","0.34%"
"02/07/2011","26,484.0","26,430.4","26,565.8","26,323.2","","-0.02%"
"02/04/2011","26,489.8","26,574.6","26,671.1","26,391.4","","-0.34%"
"02/03/2011","26,581.4","26,917.6","26,955.6","26,522.0","","-1.24%"
"02/02/2011","26,913.8","26,950.8","27,024.9","26,828.0","","-0.18%"
"02/01/2011","26,963.5","26,680.9","26,992.8","26,675.0","","1.01%"
"01/31/2011","26,694.0","26,509.3","26,789.6","26,448.9","","0.56%"
"01/28/2011","26,545.8","26,768.6","26,805.1","26,474.2","","-0.81%"
"01/27/2011","26,762.3","26,725.7","26,830.5","26,581.4","","0.20%"
"01/26/2011","26,707.7","26,679.1","26,754.5","26,593.1","","0.03%"
"01/25/2011","26,700.0","26,583.6","26,721.4","26,458.8","","0.38%"
"01/24/2011","26,597.6","26,585.3","26,689.2","26,392.5","","0.16%"
"01/21/2011","26,555.6","26,253.0","26,573.1","26,181.7","","1.10%"
"01/20/2011","26,267.6","26,267.6","26,363.1","26,103.0","","0.00%"
"01/19/2011","26,267.0","26,100.0","26,397.7","26,061.0","","0.62%"
"01/18/2011","26,105.3","25,900.3","26,243.7","25,812.1","","0.78%"
"01/17/2011","25,902.0","26,086.3","26,111.4","25,810.6","","-0.68%"
"01/14/2011","26,079.9","26,027.2","26,239.7","25,930.7","","0.17%"
"01/13/2011","26,036.7","25,598.9","26,089.3","25,475.6","","1.70%"
"01/12/2011","25,601.2","25,226.7","25,632.4","25,211.1","","1.33%"
"01/11/2011","25,264.9","25,240.2","25,360.3","25,094.4","","0.07%"
"01/10/2011","25,247.3","25,113.4","25,278.5","25,094.0","","0.28%"
"01/07/2011","25,176.1","25,347.4","25,386.7","25,158.3","","-0.76%"
"01/06/2011","25,368.2","25,632.1","25,684.1","25,331.8","","-1.08%"
"01/05/2011","25,646.1","25,938.2","25,983.4","25,587.2","","-1.16%"
"01/04/2011","25,948.3","26,037.5","26,197.9","25,910.9","","-0.35%"
"01/03/2011","26,039.9","26,016.1","26,119.8","25,827.0","","-0.17%"
"12/31/2010","26,084.7","25,843.2","26,178.3","25,829.6","","0.81%"
"12/30/2010","25,875.5","25,769.7","25,935.8","25,712.9","","0.40%"
"12/29/2010","25,773.4","25,548.0","25,810.4","25,481.8","","0.79%"
"12/28/2010","25,571.9","25,654.7","25,875.7","25,501.3","","-0.36%"
"12/27/2010","25,665.2","25,569.7","25,680.8","25,483.9","","0.33%"
"12/24/2010","25,580.7","25,559.2","25,641.2","25,526.8","","0.02%"
"12/23/2010","25,575.5","25,532.6","25,645.7","25,440.3","","0.14%"
"12/22/2010","25,539.8","25,526.8","25,705.5","25,489.7","","0.02%"
"12/21/2010","25,535.9","25,589.1","25,744.5","25,481.9","","-0.19%"
"12/20/2010","25,583.6","25,694.4","25,714.3","25,522.8","","-0.50%"
"12/17/2010","25,711.4","25,803.6","26,050.6","25,596.9","","-0.38%"
"12/16/2010","25,808.8","25,758.8","25,865.4","25,690.5","","0.19%"
"12/15/2010","25,759.2","26,079.6","26,090.6","25,751.0","","-1.26%"
"12/14/2010","26,089.2","26,103.9","26,315.3","26,038.6","","-0.06%"
"12/13/2010","26,104.3","25,736.5","26,197.9","25,639.0","","1.19%"
"12/10/2010","25,796.8","25,807.5","25,896.2","25,682.0","","-0.10%"
"12/09/2010","25,823.5","25,856.3","25,979.5","25,661.3","","-0.12%"
"12/08/2010","25,853.7","25,843.7","25,896.6","25,692.5","","-0.02%"
"12/07/2010","25,859.1","25,940.1","26,126.2","25,841.8","","-0.33%"
"12/06/2010","25,944.4","26,092.2","26,176.4","25,819.2","","-0.81%"
"12/03/2010","26,156.9","25,774.3","26,164.7","25,687.6","","1.42%"
"12/02/2010","25,791.3","25,604.7","25,834.2","25,452.7","","0.65%"
"12/01/2010","25,625.6","25,316.2","25,699.6","25,251.9","","1.25%"
"11/30/2010","25,309.7","25,579.4","25,639.9","25,277.2","","-1.06%"
"11/29/2010","25,580.7","25,899.1","25,941.4","25,462.4","","-0.92%"
"11/26/2010","25,817.6","26,029.7","26,061.3","25,725.6","","-0.91%"
"11/25/2010","26,055.5","25,986.8","26,102.3","25,899.1","","0.24%"
"11/24/2010","25,992.1","26,046.4","26,169.5","25,891.3","","-0.29%"
"11/23/2010","26,068.7","26,541.5","26,579.4","26,036.7","","-1.86%"
"11/22/2010","26,561.9","26,728.6","26,875.7","26,455.7","","-0.45%"
"11/19/2010","26,682.8","26,590.2","26,772.5","26,504.5","","0.31%"
"11/18/2010","26,600.9","26,367.0","26,649.7","26,363.1","","0.92%"
"11/17/2010","26,357.7","26,272.7","26,453.2","26,231.8","","0.22%"
"11/16/2010","26,299.8","26,459.7","26,615.4","26,192.8","","-0.68%"
"11/15/2010","26,479.1","26,718.8","26,821.2","26,418.8","","-0.81%"
"11/12/2010","26,696.5","26,631.1","26,860.2","26,451.8","","0.26%"
"11/11/2010","26,627.2","26,866.1","26,946.0","26,574.6","","-0.93%"
"11/10/2010","26,877.3","26,827.9","26,961.1","26,649.7","","0.08%"
"11/09/2010","26,856.2","27,112.3","27,236.1","26,783.0","","-1.01%"
"11/08/2010","27,131.1","27,385.4","27,468.5","27,048.0","","-0.83%"
"11/05/2010","27,359.3","27,688.9","27,764.1","27,330.8","","-1.14%"
"11/04/2010","27,675.8","27,538.9","27,839.4","27,444.0","","0.42%"
"11/03/2010","27,559.8","27,342.1","27,630.0","27,247.5","","0.73%"
"11/02/2010","27,361.0","27,088.3","27,401.9","27,023.8","","1.02%"
"11/01/2010","27,085.0","27,196.0","27,320.8","27,022.0","","-0.38%"
"10/29/2010","27,188.6","27,137.9","27,208.3","26,888.2","","0.10%"
"10/28/2010","27,162.4","26,826.0","27,189.7","26,810.4","","1.19%"
"10/27/2010","26,843.6","27,003.4","27,065.0","26,763.7","","-0.66%"
"10/26/2010","27,023.0","27,165.8","27,262.7","26,941.0","","-0.65%"
"10/25/2010","27,198.8","27,170.4","27,424.4","27,125.6","","0.05%"
"10/22/2010","27,185.5","27,132.0","27,232.2","26,975.7","","0.18%"
"10/21/2010","27,138.0","27,152.2","27,393.3","27,030.7","","-0.22%"
"10/20/2010","27,196.8","26,759.8","27,249.4","26,693.5","","1.56%"
"10/19/2010","26,778.3","27,191.6","27,311.6","26,722.7","","-1.47%"
"10/18/2010","27,176.6","27,245.1","27,299.4","26,959.6","","-0.29%"
"10/15/2010","27,257.0","27,439.2","27,607.9","27,169.1","","-0.72%"
"10/14/2010","27,454.4","27,209.5","27,529.2","27,203.6","","0.84%"
"10/13/2010","27,226.5","27,062.7","27,302.5","27,053.0","","0.39%"
"10/12/2010","27,121.9","27,008.8","27,139.4","26,788.5","","0.32%"
"10/11/2010","27,034.5","27,277.4","27,338.2","26,995.2","","-0.56%"
"10/08/2010","27,185.4","27,133.1","27,269.2","26,967.4","","0.11%"
"10/07/2010","27,154.2","27,133.7","27,355.0","27,012.3","","-0.04%"
"10/06/2010","27,164.2","26,966.4","27,185.6","26,876.6","","0.71%"
"10/05/2010","26,973.3","26,661.4","27,022.0","26,520.1","","1.11%"
"10/04/2010","26,676.5","26,861.0","26,879.2","26,639.9","","-0.76%"
"10/01/2010","26,880.6","26,508.4","26,888.4","26,485.1","","1.24%"
"09/30/2010","26,550.3","26,537.6","26,649.5","26,370.3","","-0.05%"
"09/29/2010","26,562.9","26,449.9","26,601.9","25,903.2","","0.35%"
"09/28/2010","26,469.4","26,158.1","26,500.5","26,064.2","","1.00%"
"09/27/2010","26,208.4","26,257.1","26,319.1","26,114.3","","-0.33%"
"09/24/2010","26,294.0","25,889.9","26,307.6","25,839.3","","1.43%"
"09/23/2010","25,924.2","26,089.6","26,164.5","25,874.3","","-0.74%"
"09/22/2010","26,118.5","25,820.7","26,198.4","25,786.5","","1.12%"
"09/21/2010","25,828.2","25,455.9","25,886.6","24,983.1","","1.40%"
"09/20/2010","25,471.2","25,438.3","25,580.3","25,355.8","","0.13%"
"09/17/2010","25,437.1","25,472.0","25,659.3","25,363.6","","-0.21%"
"09/16/2010","25,490.0","25,343.5","25,567.9","24,807.5","","0.56%"
"09/15/2010","25,348.7","25,304.5","25,411.0","25,138.5","","0.08%"
"09/14/2010","25,329.2","25,082.5","25,403.2","24,975.6","","0.90%"
"09/13/2010","25,103.1","24,751.3","25,130.4","24,741.5","","1.58%"
"09/10/2010","24,713.3","24,731.8","24,849.7","24,548.8","","-0.10%"
"09/09/2010","24,738.7","24,742.3","24,884.8","24,659.3","","-0.16%"
"09/08/2010","24,778.1","24,668.4","24,861.7","24,198.5","","0.31%"
"09/07/2010","24,702.1","25,061.8","25,103.2","24,414.2","","-1.53%"
"09/06/2010","25,086.0","25,091.0","25,171.6","24,987.2","","-0.17%"
"09/03/2010","25,127.9","24,997.9","25,135.7","24,866.9","","0.49%"
"09/02/2010","25,004.3","24,945.2","25,049.1","24,898.5","","0.11%"
"09/01/2010","24,977.0","24,723.1","25,062.8","24,597.3","","0.99%"
"08/31/2010","24,732.3","24,665.6","24,841.5","24,139.3","","0.20%"
"08/30/2010","24,684.1","24,840.7","24,872.2","24,655.8","","-0.73%"
"08/27/2010","24,866.2","24,663.2","24,897.4","24,271.0","","0.51%"
"08/26/2010","24,740.4","24,647.1","24,833.4","24,566.2","","0.31%"
"08/25/2010","24,664.1","24,584.8","24,796.5","24,154.6","","0.23%"
"08/24/2010","24,607.6","24,539.1","24,784.8","24,478.9","","-0.05%"
"08/23/2010","24,618.8","24,720.0","24,861.4","24,246.2","","-0.55%"
"08/20/2010","24,755.2","24,984.2","25,021.3","24,433.3","","-0.96%"
"08/19/2010","24,994.5","24,962.5","25,152.4","24,431.4","","-0.11%"
"08/18/2010","25,021.7","24,590.6","25,151.8","24,508.3","","1.71%"
"08/17/2010","24,601.4","24,464.4","24,670.2","24,426.2","","0.47%"
"08/16/2010","24,485.8","24,329.5","24,577.4","24,281.8","","0.60%"
"08/13/2010","24,339.1","24,497.0","24,634.7","24,308.5","","-0.63%"
"08/12/2010","24,492.6","24,515.4","24,700.7","24,405.3","","-0.06%"
"08/11/2010","24,508.4","25,137.9","25,174.8","24,488.7","","-2.58%"
"08/10/2010","25,156.8","25,244.6","25,278.8","24,939.5","","-0.45%"
"08/09/2010","25,271.3","25,370.6","25,425.1","25,225.5","","-0.38%"
"08/06/2010","25,367.7","25,171.0","25,465.1","25,040.1","","0.69%"
"08/05/2010","25,193.4","25,112.9","25,275.5","24,969.8","","0.26%"
"08/04/2010","25,128.1","25,258.0","25,281.7","25,065.2","","-0.52%"
"08/03/2010","25,258.9","25,102.2","25,325.7","25,004.0","","0.45%"
"08/02/2010","25,144.7","24,879.3","25,173.2","24,842.5","","1.03%"
"07/30/2010","24,889.1","24,913.6","24,989.8","24,723.1","","-0.24%"
"07/29/2010","24,949.2","24,740.2","25,002.5","24,684.8","","0.67%"
"07/28/2010","24,784.2","24,818.9","24,877.5","24,667.7","","-0.11%"
"07/27/2010","24,812.0","24,796.7","24,911.3","24,680.3","","-0.01%"
"07/26/2010","24,814.3","24,632.5","24,835.3","24,552.9","","0.67%"
"07/23/2010","24,649.1","24,598.1","24,767.5","24,428.2","","0.13%"
"07/22/2010","24,616.7","24,342.3","24,691.1","24,245.9","","1.04%"
"07/21/2010","24,362.7","24,581.5","24,660.6","24,307.9","","-0.98%"
"07/20/2010","24,602.6","24,713.9","24,877.4","24,501.3","","-0.43%"
"07/19/2010","24,709.9","24,612.7","24,809.2","24,506.2","","0.07%"
"07/16/2010","24,692.3","24,677.6","24,837.4","24,529.0","","-0.06%"
"07/15/2010","24,707.0","24,267.8","24,739.5","24,180.1","","1.66%"
"07/14/2010","24,303.5","24,286.3","24,373.9","24,145.2","","0.00%"
"07/13/2010","24,304.1","24,017.9","24,323.2","23,900.7","","1.14%"
"07/12/2010","24,030.2","24,127.8","24,153.5","23,928.6","","-0.42%"
"07/09/2010","24,130.4","24,238.6","24,298.3","24,063.0","","-0.46%"
"07/08/2010","24,243.0","24,105.7","24,275.5","24,059.7","","0.50%"
"07/07/2010","24,121.2","24,090.4","24,176.5","23,934.3","","0.08%"
"07/06/2010","24,102.1","23,928.8","24,172.7","23,746.5","","0.66%"
"07/05/2010","23,943.0","23,931.7","23,977.3","23,803.2","","-0.10%"
"07/02/2010","23,967.1","23,814.9","24,066.2","23,706.5","","0.45%"
"07/01/2010","23,859.3","23,316.1","23,899.3","23,176.2","","2.19%"
"06/30/2010","23,347.2","23,186.2","23,478.8","23,136.3","","0.53%"
"06/29/2010","23,224.0","23,259.2","23,432.1","23,119.5","","-0.45%"
"06/28/2010","23,330.1","23,467.8","23,618.1","23,238.4","","-0.77%"
"06/25/2010","23,510.1","23,384.3","23,550.0","23,240.2","","0.35%"
"06/24/2010","23,428.4","23,326.5","23,530.9","23,257.2","","0.28%"
"06/23/2010","23,363.5","23,222.3","23,418.4","23,122.0","","0.43%"
"06/22/2010","23,263.4","23,344.5","23,444.3","23,197.7","","-0.35%"
"06/21/2010","23,344.5","23,550.0","23,653.4","23,312.3","","-0.63%"
"06/18/2010","23,492.0","23,456.3","23,552.7","23,392.8","","0.03%"
"06/17/2010","23,483.9","23,315.1","23,546.5","23,196.7","","0.56%"
"06/16/2010","23,353.5","23,360.6","23,446.4","23,233.6","","-0.16%"
"06/15/2010","23,390.0","23,158.2","23,441.2","23,061.0","","0.86%"
"06/14/2010","23,191.7","22,976.9","23,343.4","22,954.1","","0.90%"
"06/11/2010","22,984.4","22,953.0","23,068.6","22,821.5","","-0.02%"
"06/10/2010","22,988.9","22,714.1","23,053.4","22,654.7","","1.04%"
"06/09/2010","22,751.6","22,713.1","22,929.9","22,550.0","","0.08%"
"06/08/2010","22,733.6","22,590.8","22,800.0","22,565.1","","0.47%"
"06/07/2010","22,626.6","22,645.8","22,774.5","22,455.6","","-0.46%"
"06/04/2010","22,730.5","23,069.4","23,189.3","22,662.9","","-1.52%"
"06/03/2010","23,081.0","23,238.7","23,401.6","22,961.7","","-0.78%"
"06/02/2010","23,261.6","23,029.0","23,310.9","23,017.6","","0.71%"
"06/01/2010","23,096.8","23,191.2","23,353.7","22,849.7","","-0.56%"
"05/31/2010","23,226.6","23,276.2","23,437.8","23,119.5","","-0.32%"
"05/28/2010","23,300.7","23,450.7","23,651.7","23,262.9","","-0.80%"
"05/27/2010","23,488.7","23,056.1","23,540.0","23,052.3","","1.59%"
"05/26/2010","23,121.1","23,469.7","23,513.8","23,073.2","","-1.56%"
"05/25/2010","23,488.3","23,416.6","23,501.5","23,094.1","","0.13%"
"05/24/2010","23,457.4","23,797.9","23,853.9","23,414.7","","-1.78%"
"05/21/2010","23,882.4","23,633.6","24,075.9","23,620.4","","0.90%"
"05/20/2010","23,669.6","23,572.1","23,921.7","23,309.4","","0.25%"
"05/19/2010","23,611.7","23,107.4","23,617.4","23,035.3","","1.96%"
"05/18/2010","23,157.0","23,532.4","23,657.8","23,067.5","","-1.74%"
"05/17/2010","23,568.1","23,450.8","23,606.1","23,144.0","","0.20%"
"05/14/2010","23,520.6","23,712.9","23,928.9","23,456.5","","-1.14%"
"05/13/2010","23,792.6","23,944.6","24,135.0","23,705.3","","-0.78%"
"05/12/2010","23,979.9","23,980.0","24,231.0","23,748.2","","-0.33%"
"05/11/2010","24,058.1","24,299.1","24,377.3","23,968.1","","-1.07%"
"05/10/2010","24,317.8","24,509.9","24,910.6","24,238.3","","0.29%"
"05/07/2010","24,247.8","23,946.5","24,319.8","23,847.8","","0.96%"
"05/06/2010","24,018.2","24,299.6","24,405.0","23,737.9","","-1.20%"
"05/05/2010","24,308.9","24,557.6","24,663.2","24,231.4","","-1.39%"
"05/04/2010","24,651.9","24,981.9","25,104.5","24,574.7","","-1.56%"
"05/03/2010","25,042.2","25,266.0","25,322.5","24,909.9","","-0.77%"
"04/30/2010","25,236.3","25,076.6","25,325.3","25,044.4","","0.54%"
"04/29/2010","25,099.6","25,008.4","25,201.9","24,868.8","","0.16%"
"04/28/2010","25,060.4","24,948.5","25,164.5","24,829.2","","0.28%"
"04/27/2010","24,991.4","25,377.8","25,443.5","24,950.3","","-1.68%"
"04/26/2010","25,418.0","25,286.9","25,433.2","25,178.9","","0.10%"
"04/23/2010","25,393.2","25,171.3","25,423.6","25,012.1","","0.69%"
"04/22/2010","25,219.7","25,366.5","25,460.3","25,122.0","","-0.72%"
"04/21/2010","25,401.8","25,476.5","25,526.0","25,248.9","","-0.41%"
"04/20/2010","25,506.3","25,590.5","25,667.4","25,371.2","","-0.44%"
"04/19/2010","25,619.5","25,533.2","25,629.0","25,310.4","","0.02%"
"04/16/2010","25,614.4","25,738.2","25,789.0","25,507.8","","-0.67%"
"04/15/2010","25,786.0","25,911.5","26,084.4","25,628.2","","-0.63%"
"04/14/2010","25,948.5","25,843.2","26,012.6","25,769.7","","0.29%"
"04/13/2010","25,872.8","25,807.7","25,969.0","25,668.1","","-0.01%"
"04/12/2010","25,876.5","25,878.0","26,105.0","25,698.3","","0.63%"
"04/09/2010","25,715.6","25,378.3","25,723.2","25,227.7","","1.04%"
"04/08/2010","25,449.9","25,363.2","25,499.5","25,169.1","","0.12%"
"04/07/2010","25,420.3","25,557.7","25,630.1","25,284.4","","-0.63%"
"04/06/2010","25,580.6","25,725.6","25,767.6","25,231.5","","-0.63%"
"04/05/2010","25,742.9","25,708.1","25,845.9","25,436.4","","-0.09%"
"04/02/2010","25,765.6","25,914.5","25,962.5","25,506.0","","-0.64%"
"04/01/2010","25,932.8","25,775.2","25,948.1","25,370.6","","0.54%"
"03/31/2010","25,793.5","25,593.9","25,864.1","25,173.2","","0.73%"
"03/30/2010","25,606.4","25,702.5","25,846.8","25,325.5","","-0.46%"
"03/29/2010","25,725.6","25,717.8","25,779.0","25,235.2","","0.50%"
"03/26/2010","25,598.7","25,332.5","25,627.3","25,015.3","","0.99%"
"03/25/2010","25,348.7","25,391.7","25,556.6","25,043.5","","-0.25%"
"03/24/2010","25,411.7","25,733.1","25,770.2","25,299.2","","-1.41%"
"03/23/2010","25,774.3","25,870.6","25,911.8","25,470.2","","-0.39%"
"03/22/2010","25,875.5","25,803.8","25,904.2","25,402.6","","0.15%"
"03/19/2010","25,836.4","25,963.2","26,017.9","25,583.0","","-0.52%"
"03/18/2010","25,972.5","26,173.2","26,217.9","25,788.0","","-0.94%"
"03/17/2010","26,219.7","26,271.2","26,364.6","25,872.6","","-0.27%"
"03/16/2010","26,290.8","26,086.2","26,315.5","25,722.2","","0.71%"
"03/15/2010","26,104.6","26,294.6","26,313.0","25,821.8","","-0.67%"
"03/12/2010","26,279.5","26,107.5","26,346.3","25,705.2","","0.61%"
"03/11/2010","26,120.0","26,051.8","26,135.3","25,639.4","","0.18%"
"03/10/2010","26,072.2","25,921.6","26,116.0","25,549.2","","0.46%"
"03/09/2010","25,952.6","26,004.1","26,056.4","25,588.7","","-0.26%"
"03/08/2010","26,019.7","26,004.1","26,162.8","25,716.5","","0.05%"
"03/05/2010","26,005.4","25,910.6","26,020.6","25,536.0","","0.31%"
"03/04/2010","25,925.2","26,139.9","26,185.0","25,756.0","","-0.91%"
